Date,Time,SWR,RSSI(dB),RxBt(V),Cels(gRe),Tmp2(@C),RPM(rpm),Tmp1(@C),Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH
2016-02-21,21:53:12.120,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:12.320,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:12.520,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:12.720,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:12.920,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:13.120,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:13.320,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:13.520,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:13.720,7,78,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:13.920,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:14.120,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:14.320,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:14.520,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:14.720,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:14.920,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:15.120,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:15.320,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:15.520,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:15.720,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:15.920,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:16.120,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:16.320,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:16.520,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:16.720,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:16.920,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:17.120,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:17.320,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:17.530,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:17.730,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:17.930,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:18.140,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:18.350,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:18.560,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:18.770,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:18.980,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:19.180,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:19.380,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:19.580,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:19.780,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:19.980,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:20.180,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:20.380,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:20.580,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:20.780,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:20.980,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:21.180,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:21.380,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:21.580,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:21.780,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:21.980,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:22.180,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:22.380,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:22.580,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:22.790,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:23.000,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:23.210,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:23.420,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:23.630,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:23.840,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:24.040,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:24.250,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:24.450,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:24.660,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:24.870,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:25.080,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:25.290,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:25.500,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:25.710,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:25.920,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:26.130,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:26.340,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:26.550,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:26.760,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:26.970,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:27.180,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:27.390,7,80,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:27.600,7,81,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:27.800,7,81,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:28.010,7,81,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:28.210,7,78,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:28.410,7,76,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:28.610,7,75,5.2,23.40,23,1428,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:28.810,7,75,5.2,23.40,23,1428,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:29.010,7,78,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:29.210,7,81,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:29.410,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:29.610,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:29.820,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:30.030,7,81,5.1,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:30.230,7,78,5.1,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:30.430,7,78,5.1,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:30.630,7,78,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:30.830,7,90,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:31.030,7,90,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:31.240,7,83,5.2,23.40,23,2438,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:31.450,7,87,5.2,23.36,23,3354,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:31.660,7,81,5.2,23.38,23,2994,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:31.870,7,81,5.2,23.34,23,8342,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:32.080,7,87,5.3,23.34,23,7810,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:32.290,7,84,5.3,23.40,23,6750,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:32.500,7,83,5.2,23.34,23,5631,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:32.710,7,84,5.2,23.34,23,2464,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:32.920,7,80,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:33.130,7,83,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:33.340,7,86,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:33.550,7,95,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:33.750,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:33.960,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:34.170,7,84,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:34.370,7,81,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:34.580,7,83,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:34.790,7,83,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:35.000,7,81,5.2,23.36,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:35.210,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:35.420,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:35.630,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:35.840,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:36.050,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:36.260,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:36.470,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:36.680,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:36.890,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:37.100,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:37.310,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:37.520,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:37.720,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:37.930,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:38.140,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:38.350,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:38.560,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:38.760,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:38.960,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:39.160,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:39.360,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:39.560,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:39.760,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:39.970,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:40.180,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:40.380,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:40.590,7,94,5.2,23.34,23,4116,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:40.790,7,93,4.9,23.38,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:41.000,7,94,4.9,23.38,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:41.210,7,86,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:41.420,7,89,5.1,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:41.630,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:41.840,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:42.050,7,78,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:42.260,7,80,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:42.470,7,81,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:42.680,7,75,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:42.890,7,81,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:43.100,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:43.310,7,78,5.1,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:43.520,7,84,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:43.730,7,78,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:43.940,7,79,5.2,23.40,23,1473,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:44.140,7,81,5.2,23.38,23,3354,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:44.350,7,81,5.2,23.34,23,2615,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:44.560,7,82,5.2,23.38,23,5226,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:44.770,7,82,5.2,23.38,23,7735,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:44.970,7,87,5.3,23.38,23,8204,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:45.170,7,81,5.3,23.40,23,7510,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:45.370,7,82,5.3,23.34,23,6619,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:45.570,7,83,5.3,23.34,23,6385,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:45.770,7,84,5.2,23.34,23,3950,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:45.970,7,85,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:46.180,7,82,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:46.390,7,81,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:46.600,7,93,5.2,23.34,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:46.800,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:47.010,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:47.220,7,95,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:47.420,7,82,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:47.620,7,85,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:47.820,7,83,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:48.020,7,83,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:48.220,7,81,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:48.420,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:48.630,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:48.830,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:49.030,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,21:53:49.230,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
