Date,Time,SWR,RSSI(dB),RxBt(V),Cels(gRe),Tmp2(@C),RPM(rpm),Tmp1(@C),Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,
2016-02-21,16:56:10.680,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:10.880,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:11.080,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:11.280,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:11.480,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:11.680,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:11.880,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:12.080,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:12.280,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:12.480,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:12.680,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:12.880,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:13.080,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:13.280,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:13.480,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:13.690,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:13.900,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:14.110,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:14.320,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:14.520,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:14.720,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:14.920,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:15.120,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:15.330,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:15.530,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:15.730,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:15.930,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:16.130,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:16.330,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:16.530,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:16.730,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:16.930,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:17.130,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:17.330,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:17.530,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:17.730,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:17.930,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:18.140,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:18.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:18.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:18.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:18.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:19.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:19.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:19.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:19.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:19.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:20.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:20.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:20.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:20.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:20.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:21.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:21.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:21.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:21.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:21.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:22.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:22.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:22.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:22.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:22.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:23.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:23.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:23.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:23.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:23.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:24.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:24.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:24.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:24.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:24.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:25.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:25.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:25.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:25.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:25.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:26.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:26.350,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:26.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:26.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:26.950,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:27.160,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:27.370,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:27.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:27.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:27.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:28.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:28.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:28.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:28.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:28.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:29.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:29.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:29.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:29.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:29.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:30.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:30.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:30.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:30.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:30.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:31.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:31.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:31.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:31.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:31.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:32.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:32.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:32.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:32.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:32.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:33.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:33.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:33.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:33.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:33.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:34.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:34.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:34.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:34.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:34.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:35.190,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:35.390,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:35.590,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:35.790,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:35.990,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:36.190,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:36.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:36.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:36.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:37.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:37.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:37.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:37.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:37.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:38.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:38.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:38.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:38.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:38.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:39.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:39.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:39.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:39.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:39.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:40.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:40.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:40.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:40.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:40.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:41.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:41.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:41.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:41.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:41.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:42.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:42.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:42.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:42.600,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:42.800,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:43.000,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:43.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:56:43.400,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:28.440,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:28.640,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:28.840,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:29.040,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:29.240,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:29.440,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:29.640,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:29.850,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:30.050,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:30.250,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:30.450,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:30.650,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:30.850,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:31.040,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:31.250,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
2016-02-21,16:57:31.450,30,75,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,
